Casing_pressure,Tubing_pressure,Gas_production,Water_production,Water_gas_ratio,PI
3.04,1.62,1.2648,3,2.37,0
2.95,1.55,1.3848,4,2.89,0
2.87,1.54,1.1969,3,2.51,0
2.94,1.54,1.307,3,2.3,0
2.92,1.54,1.3024,3,2.3,1
2.87,1.54,1.2802,3,2.34,0
3.41,1.53,0.85,2,2.35,0
2.81,1.53,1.5337,3,1.96,0
3.09,1.55,1.1457,3,2.62,0
3.15,1.55,1.0035,3,2.99,0
3.03,1.55,1.3778,3,2.18,0
3.02,1.71,1.1883,3,2.52,1
3.35,1.58,1.6189,3,1.85,0
2.9,1.52,1.5532,3,1.93,0
3,1.5,1.2922,3,2.32,0
2.96,1.54,1.2395,3,2.42,0
3.18,1.51,1.1849,2,1.69,0
3.06,1.48,1.2682,2,1.58,0
2.98,1.45,1.3116,2,1.52,0
3.25,1.49,1.0973,3,2.73,0
2.75,1.44,1.287,4,3.11,0
3.19,1.52,0.8354,2,2.39,0
3.76,1.45,1.4076,3,2.13,0
2.91,1.49,1.3364,3,2.24,0
2.87,1.45,1.6156,4,2.48,0
3.06,1.44,1.2705,3,2.36,0
3.24,2.5,1.1326,3,2.65,0
3.71,3.32,0.4542,0,0,0
4.66,4.17,0.4263,1,2.35,0
4.58,3.77,0.3382,1,2.96,0
3.66,1.83,1.6113,3,1.86,0
3.33,1.47,1.2475,4,3.21,0
2.88,1.46,1.4629,3,2.05,0
3.08,1.5,1.2656,4,3.16,0
3.04,1.49,1.1984,3,2.5,0
2.93,1.48,1.3111,3,2.29,0
3.23,1.48,1.1195,3,2.68,0
3.08,1.47,1.0736,3,2.79,0
3.18,1.48,1.0978,3,2.73,0
3.82,3.68,0.6359,3,4.72,0
4.03,2.96,1.1248,3,2.67,0
3.58,2.14,1.091,2,1.83,0
3.07,1.48,1.326,3,2.26,0
2.95,1.46,1.3897,4,2.88,0
2.96,1.45,1.1564,4,3.46,0
3,1.47,1.1543,3,2.6,0
2.87,1.46,1.1885,3,2.52,0
2.81,1.46,1.3197,4,3.03,0
2.84,1.47,1.1743,3,2.55,0
3.36,1.48,0.8974,4,4.46,0
2.83,1.48,1.3128,3,2.29,0
2.88,1.48,1.2086,3,2.48,0
3.05,1.47,1.0284,3,2.92,0
11.1,3.8,6.4984,16,2.46,0
10.2,3.7,6.5721,44,6.69,0
9.8,3.7,4.5388,46,10.13,0
9.6,4,4.3596,42,9.63,0
9.8,4.1,5.1643,38,7.36,0
9.63,4.12,4.1197,39,9.47,0
9.2,4.07,4.0973,35,8.54,0
9.5,4.2,4.0263,47,11.67,0
8.95,3.81,4.0992,48,11.71,0
8.89,3.8,4.3,50,11.63,0
14.68,3.51,1.7226,24,13.93,1
8.85,3.69,4.6634,48,10.29,0
8.79,3.61,4.0785,47,11.52,0
8.64,3.49,4.1411,48,11.59,0
8.63,3.49,4.1343,48,11.61,0
7.91,3.51,4.0399,47,11.63,0
8.28,3.7,3.9279,45,11.46,0
8.13,3.54,3.9076,47,12.03,0
14.49,3.33,0.9827,19,19.33,1
9.67,3.84,3.0849,42,13.61,0
13.91,3.25,3.0636,42,13.71,0
16.02,3.02,0.6582,17,25.83,0
9.03,3.27,6.1111,63,10.31,0
8.35,2.8,4.1911,49,11.69,8
9.08,3.16,8.698,59,6.78,0
8.7,3.02,4.6196,45,9.74,0
5.28,2.94,4.1887,40,9.55,0
3.27,2.95,4.0941,39,9.53,0
8.3,2.9,4.0832,38,9.31,0
8.1,2.9,4.0756,33,8.1,0
7.9,2.9,5.0251,35,6.97,0
7.9,2.8,4.0065,30,7.49,0
7.9,2.9,3.9472,32,8.11,0
7.9,2.95,3.8955,31,7.96,0
7.84,2.85,3.852,34,8.83,0
7.3,2.93,3.8138,34,8.91,0
7.5,2.9,3.7891,35,9.24,0
7.5,2.85,3.7376,32,8.56,0
7.4,2.92,3.7086,30,8.09,0
7.4,3,3.6823,28,7.6,1
8.2,3.2,5.42,32,5.9,0
7.8,3.05,4.6454,31,6.67,0
8,3.1,3.6182,30,8.29,0
7.95,3,3.6056,31,8.6,0
7.5,3.02,3.604,32,8.88,0
7.2,3.05,5.561,30,5.39,0
7.8,2.93,4.5303,31,6.84,0
7.75,2.98,4.5179,30,6.64,0
7.2,2.92,4.4551,28,6.28,0
7.74,3,3.4426,25,7.26,0
7.4,2.98,3.4184,24,7.02,0
7.67,2.9,4.29,26,6.06,0
7.8,2.89,4.8748,27,5.54,0
9,3.06,5.1002,28,5.49,0
7.62,2.85,3.5685,31,8.69,0
7.6,2.92,3.3649,29,8.62,0
7.69,2.94,3.2786,31,9.46,0
7.96,4.57,3.2606,31,9.51,0
7.67,3,3.0101,30,9.97,0
7.55,2.89,4.9913,34,6.81,0
7.66,3.03,4.9013,34,6.94,0
7.62,2.97,4.8748,32,6.56,0
7.65,2.97,4.9156,33,6.71,0
7.65,2.93,4.9895,35,7.01,0
7.69,2.97,4.9126,33,6.72,0
7.65,2.95,4.9577,34,6.86,0
7.9,3.27,3.7229,33,8.86,0
8.03,3.32,4.9521,31,6.26,0
7.76,3.06,5.0981,31,6.08,0
11.69,3.9,1.5404,28,18.18,0
14.89,3.6,0.7489,4,5.34,0
13.5,2.87,0.6979,6,8.6,0
13.4,2.86,0.681,5,7.34,117
12.39,4.98,10.0206,85,8.48,0
11.8,5.14,5.8,80,13.79,0
11.64,5.12,4.5506,72,15.82,0
11.41,5.05,4.1282,73,17.68,0
9.31,2.88,4.9102,76,15.48,0
9.01,2.78,4.591,70,15.25,0
8.77,2.78,4.395,68,15.47,0
8.57,2.74,4.2555,60,14.1,0
8.83,3.14,4.9527,56,11.31,0
8.66,3.05,6.8982,52,7.54,0
7.96,2.35,4.1429,50,12.07,0
7.87,2.32,3.9965,50,12.51,0
7.82,2.38,3.9063,48,12.29,0
4.69,2.38,5.7989,44,7.59,0
7.81,2.55,5.7268,42,7.33,0
7.7,2.49,3.6776,40,10.88,0
7.64,2.49,5.6368,38,6.74,0
7.59,2.5,5.5711,36,6.46,0
7.6,2.5,5.5303,35,6.33,0
7.5,2.5,4.4728,35,7.83,0
7.4,2.6,4.3885,34,7.75,0
7.6,2.6,4.3707,35,8.01,0
7.6,2.7,4.3054,34,7.9,0
7.6,2.7,4.2512,33,7.76,0
7.6,2.8,4.2406,33,7.78,0
7.5,2.7,4.1759,32,7.66,0
7.6,2.75,4.167,32,7.68,0
7.6,2.9,4.116,31,7.53,0
7.6,2.8,3.0958,30,9.69,0
7.7,3,4.0583,31,7.64,1
7.6,3,2.8255,3,1.06,0
7.6,2.9,4.1089,35,8.52,0
7.3,3.1,4.0072,30,7.49,0
7.8,3,3.9605,28,7.07,0
7.9,3,3.9021,28,7.18,0
7.1,2.4,4.2345,33,7.79,0
7.1,2.6,3.1316,32,10.22,0
7.1,2.5,4.0608,32,7.88,0
7,2.46,3.0511,32,10.49,0
7,2.5,4.0366,32,7.93,0
7,2.6,3.0167,30,9.94,0
7,2.5,2.9444,28,9.51,0
7,2.5,2.9341,28,9.54,0
7,2.5,3.9029,26,6.66,0
7,2.5,3.8817,25,6.44,0
7,2.5,2.8716,24,8.36,0
7,2.6,3.8543,25,6.49,0
7,2.7,2.8501,22,7.72,0
6.99,2.59,2.7812,22,7.91,0
7.62,4.61,2.6703,21,7.86,0
6.99,2.56,2.8168,22,7.81,0
7.03,2.54,2.7655,23,8.32,0
7.41,4.21,2.6196,20,7.63,0
6.74,2.57,2.6868,14,5.21,0
10.556,2.56,1.3569,6,4.42,0
12.15,2.51,0.6383,2,3.13,0
13.05,2.54,0.6247,2,3.2,0
6.84,2.73,6.2927,22,3.5,0
9.43,2.5,3.8647,18,4.66,0
11.95,2.68,0.6576,4,6.08,0
9.41,2.83,5.0627,27,5.33,0
12.12,2.82,0.6592,6,9.1,0
7.71,2.97,5.0744,26,5.12,0
11.58,2.81,1.0151,6,5.91,0
10.77,3.44,3.8061,14,3.68,0
8.66,3.29,4.0542,22,5.43,0
7.58,3.23,6.4373,26,4.04,0
6.7,3.59,4.8164,22,4.57,0
6.7,3.4,6.0994,24,3.93,0
10.8,2.71,1.1515,4,3.47,0
12,5.27,0.8078,2,2.48,0
10.6,5.44,4.7678,14,2.94,0
12.61,5.54,0.8103,3,3.7,0
11.12,5.63,4.6526,14,3.01,0
7.48,2.39,3.4225,28,8.18,0
10.26,2.52,1.9297,16,8.29,0
12.33,2.51,0.4752,2,4.21,0
7.61,2.5,5.2596,28,5.32,0
11.5,2.3,0.9912,4,4.04,0
12.5,2.5,0.4576,2,4.37,0
7.7,2.5,4.0581,19,4.68,0
7.1,2.4,5.8692,22,3.75,0
6,2.4,6.2153,21,3.38,0
6,2.2,4.4588,19,4.26,0
6.7,2.3,4.4508,19,4.27,0
2.3,9,3.7413,18,4.81,0
9.1,2.5,4.0804,13,3.19,0
9.1,2.4,3.9546,14,3.54,0
9.1,2.3,3.9549,15,3.79,0
9.2,2.3,4.0235,16,3.98,0
9.1,2.3,4.1399,15,3.62,0
8.9,2.3,4.0135,16,3.99,0
9,2.4,3.9961,16,4,0
6.7,2.6,6.3492,18,2.84,0
6.5,2.5,5.8866,17,2.89,0
6.5,2.6,6.2039,16,2.58,0
6.4,2.7,5.9176,16,2.7,0
8.4,2.5,3.6397,9,2.47,0
8.3,2.6,3.7356,13,3.48,0
6.2,2,4.355,18,4.13,0
6,2,3.077,17,5.52,0
7.5,2.5,1.8358,10,5.45,0
10.6,2.1,0.5776,2,3.46,0
11.6,1.9,0.5184,3,5.79,0
12.3,2,0.521,3,5.76,3
7.1,3.2,3.2605,16,4.91,0
6.95,3.21,2.5771,18,6.98,0
7.05,3.14,2.1426,16,7.47,0
6.99,3.07,2.1497,16,7.44,0
6.39,2.77,2.3289,16,6.87,0
6.3,2.58,2.364,18,7.61,0
8.91,2.04,1.3695,10,7.3,0
8.19,2.2,2.9851,14,4.69,0
4.4,2.13,3.193,16,5.01,0
8.62,1.87,3.1657,18,5.69,0
7.47,5.49,2.3493,12,5.11,0
8.62,5.44,3.256,16,4.91,0
10.65,1.86,0.5444,2,3.67,0
6.8,5.32,4.5257,20,4.42,0
8.83,1.91,3.1887,18,5.64,0
8.21,1.84,3.1475,20,6.35,0
10.67,2.06,0.1516,1,6.6,0
7.92,2.55,4.2273,18,4.26,0
7.42,3.12,2.6052,18,6.91,0
8.52,2.06,3.3101,14,4.23,0
8.39,2,3.2678,16,4.9,0
10.64,1.75,0.5087,4,7.86,0
11.64,1.93,0.4809,3,6.24,0
6.84,1.92,5.3785,17,3.16,0
10.14,1.98,1.0009,3,3,0
6.8,2.49,4.0346,12,2.97,0
5.69,2.53,3.0774,17,5.52,0
5.43,2.29,2.7617,13,4.71,0
4.9,2.08,2.807,14,4.99,0
6.34,2.23,2.3721,10,4.22,0
8.83,5.69,0.8705,1,1.15,0
6.1,4.2,3.3556,8,2.38,0
8,2.2,1.664,6,3.61,0
9.3,2,1.0391,4,3.85,0
6,3.3,3.1079,12,3.86,0
5.65,2.94,2.6171,12,4.59,0
6.02,2.03,2.3184,9,3.88,0
6.3,2.55,2.0966,7,3.34,3
6.4,2.29,3.547,7,1.97,0
6.39,2.24,3.0807,5,1.62,0
6.43,2.22,3.0372,4,1.32,0
6.4,3.97,1.9887,5,2.51,0
6.4,2.2,3.0543,6,1.96,0
6.4,2.2,3.0427,7,2.3,0
6.3,2.14,2.9475,6,2.04,12
6.1,2,4.5304,7,1.55,0
6.1,1.92,2.4768,10,4.04,0
6.1,1.88,3.3001,9,2.73,0
6.02,1.87,3.2448,9,2.77,0
6,1.86,2.2275,8,3.59,0
6,1.86,2.1532,8,3.72,0
5,1.81,3.0841,7,2.27,0
5,1.83,3.1312,7,2.24,0
5,1.83,3.1305,7,2.24,0
5,1.81,2.0772,6,2.89,0
5,1.83,2.1172,6,2.83,0
5,1.81,2.0999,6,2.86,11
5.9,2.36,5.7819,8,1.38,0
4.9,1.87,3.6674,10,2.73,0
5.38,1.82,2.7061,9,3.33,8
6.13,2.18,5.2666,9,1.71,0
5.87,1.81,3.3269,12,3.61,0
5.79,1.77,2.5861,11,4.25,0
5.66,1.74,2.4432,11,4.5,0
5.61,1.72,2.2859,8,3.5,0
5.54,1.89,2.1575,7,3.24,0
5.97,1.7,3.0608,7,2.29,0
7.87,1.62,2.1269,3,1.41,0
5.01,1.7,2.7369,8,2.92,0
6.05,1.82,2.5403,5,1.97,0
5.5,1.62,2.6974,7,2.6,0
6.98,1.62,2.7343,6,2.19,0
7.09,1.74,2.6683,5,1.87,0
6.98,1.83,2.6285,5,1.9,0
7.1,1.72,2.5355,6,2.37,0
9.17,1.91,0.0375,1,26.67,0
10.13,1.79,0.0093,0,0,0
6.99,1.74,4.0832,7,1.71,0
7.51,1.69,2.6126,7,2.68,0
7.38,1.61,2.5146,6,2.39,0
9.4,2.49,0.0061,0,0,0
10.32,1.92,0.0035,0,0,0
7.01,1.7,4.1107,9,2.19,0
7.65,1.81,2.3569,7,2.97,0
7.57,1.66,2.4774,6,2.42,0
9.46,2.01,0.0047,0,0,0
10.37,2.03,0.0009,0,0,0
10.96,2.16,0.0018,0,0,0
7.09,1.84,4.421,6,1.36,0
9.77,1.93,0.0024,0,0,0
10.73,1.91,0.0001,0,0,0
11.34,1.85,0.0006,0,0,0
11.79,1.85,0.0002,0,0,0
12.14,1.77,0.0001,0,0,0
12.44,1.7,0.0024,0,0,0
12.7,1.82,0,0,0,0
12.93,1.75,0,0,0,0
13.13,1.8,0,0,0,0
13.3,1.62,0.0003,0,0,0
13.34,1.63,0,0,0,0
9.5,1.61,4.9302,12,2.43,0
9.5,1.6,1.1455,3,2.62,0
11.07,1.72,0,0,0,0
6.62,1.67,4.9823,9,1.81,0
6.62,1.6,3.3422,4,1.2,0
10.14,1.77,0.0016,0,0,0
11.09,1.73,0.0001,0,0,0
11.72,1.75,0.0001,0,0,0
12.19,1.75,0.0016,0,0,0
12.56,1.71,0,0,0,81
10.87,2.65,7.2398,299,0,0
7.33,1.87,4.4261,24,0,0
6.79,1.75,3.4056,19,0,0
6.57,1.71,2.9846,16,0,0
6.47,1.67,2.6917,15,0,0
6.32,1.68,2.51,13,0,0
6.01,1.67,2.3971,13,0,0
6.12,1.66,2.1275,12,0,0
6.26,1.66,2.2219,11,0,0
6.33,1.65,2.1605,11,0,0
6.32,1.65,2.1038,10,0,0
6.3,1.65,2.0617,10,0,0
6.29,1.65,2.022,9,0,0
6.29,1.65,1.9832,9,0,0
6.29,1.65,1.9482,9,0,0
6.35,1.7,1.8252,7,0,7
7.1,1.76,8.5,22,0,0
7.05,1.96,4.5,17,0,0
6.46,1.99,4.2752,14,0,0
6.18,1.88,3.6906,13,0,0
5.96,1.86,3.4962,11,0,0
5.36,1.82,2.6521,15,0,0
4.19,1.8,2.7231,15,0,0
4.01,1.77,2.5385,14,0,0
3.86,1.75,2.4522,12,0,0
3.75,1.74,2.3851,12,0,0
3.67,1.74,2.3345,11,0,0
3.53,1.75,2.2941,10,0,0
3.49,1.74,2.2537,10,0,0
3.41,1.74,2.2159,10,0,0
3.44,1.74,2.1839,8,0,0
3.34,1.75,2.1498,9,0,0
3.3,1.74,2.0775,8,0,0
3.1,1.72,2.0958,8,0,0
2.43,1.72,2.063,8,0,0
2.51,1.75,1.9829,7,0,0
2.49,1.77,2.0357,7,0,0
2.46,1.76,1.9862,7,0,0
2.47,1.76,1.968,7,0,0
2.47,1.75,1.9118,6,0,0
2.45,1.75,1.9288,7,0,0
2.45,1.73,1.9044,6,0,0
2.47,1.72,1.9004,6,0,0
2.47,1.7,1.8843,7,0,0
2.47,1.7,1.8584,5,0,0
2.45,1.69,1.8408,6,0,0
2.46,1.69,1.8311,6,0,0
2.48,1.69,1.782,5,0,0
2.49,1.69,1.8047,5,0,0
2.53,1.7,1.7878,6,0,0
2.47,1.69,1.7642,5,0,0
2.44,1.68,1.7326,5,0,0
2.47,1.7,1.7607,5,0,0
2.54,1.72,1.7391,5,0,0
2.5,1.71,1.7082,5,0,0
2.53,1.72,1.7114,5,0,0
2.52,1.72,1.6686,4,0,0
2.51,1.72,1.6794,5,0,0
2.55,1.73,1.6772,5,0,0
2.53,1.73,1.6593,4,0,0
2.57,1.79,1.643,5,0,0
2.51,3.28,1.6187,4,0,0
2.46,23.43,1.6602,5,0,0
2.46,17.48,1.6424,4,0,0
2.47,14.57,1.5822,5,0,0
2.51,1.8,1.5836,4,0,0
2.52,27.86,1.6036,5,0,0
2.5,9.57,1.6062,4,0,0
2.44,1.72,1.6062,4,0,0
2.45,1.66,1.5985,5,0,0
2.44,1.69,1.5882,4,0,0
2.52,11.43,1.5815,4,0,0
2.56,1.76,1.5801,3,0,0
2.57,1.6,1.6515,3,0,0
2.56,1.59,1.5865,4,0,0
2.56,1.66,1.5593,4,0,0
2.57,1.61,1.5427,4,0,0
1.59,1.64,1.5365,4,0,0
1.55,1.61,1.5151,4,0,0
1.57,1.62,1.5149,4,0,0
1.65,2.13,1.3073,2,0,0
1.66,3.48,0.3866,1,0,0
1.64,4.06,0.7983,1,0,0
1.64,3.91,0.8043,1,0,0
1.61,1.99,2.1123,3,0,0
1.58,1.59,1.754,4,0,0
1.62,1.59,1.6137,4,0,0
1.57,1.6,1.5241,4,0,0
1.58,1.62,1.5127,3,0,0
1.58,1.63,1.5155,4,0,0
1.57,1.61,1.499,3,0,0
1.58,1.61,1.4844,4,0,0
1.6,1.62,1.4754,3,0,0
1.62,2.54,0.8493,3,0,0
1.6,2.07,1.5726,3,0,0
1.6,2.29,1.4958,3,0,0
1.62,1.63,1.5167,4,0,0
1.63,1.61,1.4476,3,0,0
1.64,1.61,1.422,4,0,0
1.6,1.6,1.4085,4,0,0
1.6,1.6,1.4025,3,0,0
1.6,1.6,1.3979,4,0,0
1.56,1.6,1.3278,4,0,0
1.48,1.61,1.3506,3,0,0
1.48,1.6,1.3542,4,0,0
1.46,1.59,1.3498,3,0,0
1.48,1.59,1.346,4,0,2
3,1.6,1.7036,3,0,0
2.91,1.72,1.4531,2,0,0
2.8,1.59,1.4424,4,0,0
2.77,1.58,1.4202,3,0,0
2.83,1.58,1.3514,3,0,0
3.18,2.24,1.0156,2,0,0
3.28,1.77,1.498,4,0,0
3.14,1.77,1.417,2,0,0
2.82,1.6,1.3243,3,0,0
2.79,1.57,1.3159,3,0,0
3.02,1.57,1.2654,3,0,0
3,1.75,1.1126,3,0,0
7.17,2.17,4.5063,31,6.88,0
7.18,2.72,4.7376,24,5.07,0
7.15,2.34,4.2514,25,5.88,0
8.71,1.84,4.4637,2,0.45,0
10.12,1.94,1.6305,6,3.68,0
7.97,2.67,4.2936,37,8.62,0
7.47,2.49,5.1426,27,5.25,0
7.02,2.6,5.3019,24,4.53,0
6.97,2.7,4.6531,23,4.94,0
6.88,2.3,4.3795,21,4.8,0
6.74,2.48,4.8745,20,4.1,0
6.78,2.5,5.3332,17,3.19,0
6.29,2.64,5.6229,16,2.85,0
6.56,2.54,4.8609,17,3.5,0
6.54,2.7,4.8847,16,3.28,0
7.07,2.35,6.8904,12,1.74,0
7.35,2.49,6.6534,10,1.5,0
6.43,2.74,5.5197,12,2.17,0
7.13,5.17,5.0117,11,2.19,0
6.55,2.81,5.0508,12,2.38,0
6.51,2.81,6.7487,12,1.78,0
7.03,2.63,7.3059,10,1.37,0
7.16,2.21,6.7823,12,1.77,0
7.2,2.52,6.5114,12,1.84,0
7.19,2.54,6.0972,10,1.64,0
7.21,2.4,6.148,9,1.46,0
7.27,2.41,6.3725,12,1.88,0
7.25,2.47,6.9864,10,1.43,0
7.28,2.53,6.9053,11,1.59,0
7.19,2.49,6.7798,12,1.77,0
7.16,2.48,6.8947,10,1.45,0
7.08,2.63,7.427,11,1.48,0
7.36,4.9,6.7548,8,1.18,0
6.41,2.71,5.896,13,2.2,0
6.24,2.57,4.3278,14,3.23,0
6.15,2.72,3.2293,13,4.03,0
6.12,2.8,4.0432,12,2.97,0
6.03,2.68,4.5135,12,2.66,0
5.97,2.77,4.4899,11,2.45,0
5.93,2.69,4.452,11,2.47,0
5.85,2.66,4.6559,11,2.36,0
5.65,2.73,4.4909,10,2.23,0
5.8,2.63,4.4627,9,2.02,0
6.56,2.5,6.0905,7,1.15,0
5.86,2.5,7.3646,12,1.63,0
5.21,2.37,7.1895,8,1.11,0
5.79,2.84,7.5493,8,1.06,0
5.5,2.21,7.346,7,0.95,0
5.44,2.5,7.3106,8,1.09,0
5.4,2.66,7.4454,7,0.94,0
5.39,2.61,7.5655,7,0.93,0
5.32,2.38,7.6937,7,0.91,0
5.54,2.35,7.5108,6,0.8,0
5.58,2.79,7.3982,8,1.08,0
5.51,2.64,6.3811,7,1.1,0
5.41,2.78,6.3401,7,1.1,0
5.35,2.7,6.3372,7,1.1,0
5.3,2.55,6.3134,7,1.11,0
5.25,2.66,6.2877,6,0.95,0
5.37,2.51,5.3731,5,0.93,0
5.22,2.08,6.409,6,0.94,0
5.18,2.28,6.2813,6,0.96,0
5.18,2.68,6.1581,6,0.97,0
5.17,2.7,6.1746,6,0.97,0
5.15,2.65,6.1639,5,0.81,0
5.08,2.4,6.0333,6,0.99,0
5.08,2.74,6.1352,6,0.98,0
5.04,2.6,6.0588,5,0.83,0
4.99,2.71,6.0711,5,0.82,0
5.25,2.46,4.601,4,0.87,0
5.01,2.66,6.3041,5,0.79,0
4.95,2.45,6.1575,5,0.81,0
4.93,2.53,6.0973,6,0.98,0
4.91,2.55,6.0572,5,0.83,0
4.85,2.35,6.0411,5,0.83,0
4.84,2.59,6.1136,4,0.65,0
4.79,2.17,6.0213,5,0.83,0
4.76,2.2,6.555,5,0.76,0
4.7,2.3,6.0105,5,0.83,0
4.7,2.3,5.9638,4,0.67,0
4.72,2.18,5.9317,5,0.84,0
4.67,2.15,5.97,4,0.67,0
4.7,2.69,5.8458,4,0.68,0
4.66,2.44,5.8021,5,0.86,0
4.68,2.62,6.2993,4,0.63,0
4.71,2.65,6.3125,4,0.63,0
4.59,2.26,6.3575,4,0.63,0
4.63,2.35,6.271,4,0.64,0
4.55,2.39,6.3291,4,0.63,0
4.54,2.32,6.267,4,0.64,0
4.56,2.53,6.2086,4,0.64,0
4.62,2.57,6.1582,4,0.65,0
4.61,2.64,6.1418,4,0.65,0
4.63,2.45,6.1045,4,0.66,0
4.53,2.61,6.072,3,0.49,0
4.55,2.53,6.0561,4,0.66,0
4.52,2.43,6.0541,4,0.66,0
4.5,2.62,6.0443,4,0.66,0
4.54,2.58,5.9902,3,0.5,0
4.52,2.59,5.9663,4,0.67,0
4.49,2.59,6.0232,3,0.5,0
4.44,2.58,6.0408,4,0.66,0
4.79,2.7,4.073,1,0.25,0
4.52,2.33,6.3954,3,0.47,0
4.45,2.63,6.2288,4,0.64,0
4.47,2.58,5.6346,3,0.53,0
4.48,2.51,5.5854,4,0.72,0
4.33,2.43,6.6114,3,0.45,0
4.72,4.53,5.5516,3,0.54,0
4.66,2.38,4.5822,3,0.65,0
4.54,2.44,5.7219,3,0.52,0
4.46,2.35,5.6507,3,0.53,0
4.4,2.38,5.581,3,0.54,0
4.38,2.38,5.5072,4,0.73,0
4.37,2.51,5.5188,3,0.54,0
4.31,2.06,5.2744,3,0.57,0
4.33,1.99,5.6203,3,0.53,0
5.3,5.2,4.1638,3,0.72,0
4.52,2.04,4.841,3,0.62,0
4.45,2.51,5.5899,3,0.54,0
4.39,2.41,5.4892,3,0.55,0
4.43,2.52,6.4981,3,0.46,0
4.32,2.63,5.4543,4,0.73,0
4.28,2.59,5.458,3,0.55,0
4.24,2.57,5.4848,3,0.55,0
4.24,2.31,5.4778,3,0.55,0
4.26,2.55,5.4317,3,0.55,0
4.24,2.38,5.4055,3,0.55,0
4.17,2.3,5.2892,3,0.57,0
4.18,2.37,5.4809,3,0.55,0
4.21,2.41,5.4154,3,0.55,0
4.12,2.42,5.4476,2,0.37,0
4.23,2.34,5.3854,3,0.56,0
4.17,2.46,4.9603,3,0.6,0
4.15,2.33,5.4703,3,0.55,0
4.11,2.4,5.891,2,0.34,0
4.1,2.51,5.8986,3,0.51,0
4.05,2.11,5.9164,3,0.51,0
4,2.15,5.9352,3,0.51,0
4,2.11,5.9,2,0.34,0
3.99,2.11,5.8954,3,0.51,0
3.98,2.09,5.8656,3,0.51,0
4.04,2.21,5.7533,2,0.35,0
4.07,2.14,5.6046,3,0.54,0
4.06,2.06,5.7772,2,0.35,0
4.01,2.07,5.8102,3,0.52,0
3.95,2.21,5.8292,3,0.51,0
3.96,2.22,5.8192,2,0.34,0
3.95,2.15,5.7726,3,0.52,0
3.94,2.13,5.7883,2,0.35,0
4,2.33,5.6372,2,0.35,0
3.96,2.24,5.7172,3,0.52,0
3.99,2.22,5.8143,2,0.34,0
3.87,2.29,5.7935,3,0.52,0
3.84,2.06,5.824,2,0.34,0
3.97,2.4,5.652,2,0.35,0
3.99,2.27,5.7063,2,0.35,0
3.93,2.24,5.7552,2,0.35,0
3.87,2.35,5.7487,3,0.52,0
3.91,2.32,5.7661,2,0.35,0
3.87,2.25,5.7943,2,0.35,0
3.82,2.32,5.7751,3,0.52,0
3.82,2.26,5.8234,2,0.34,0
3.82,2.18,5.8011,2,0.34,0
3.74,2.05,5.87,2,0.34,0
3.74,2.13,5.7721,2,0.35,0
3.75,2.26,5.3207,2,0.38,0
3.74,2.24,5.2643,2,0.38,0
3.72,2.27,5.2579,2,0.38,0
3.85,2.59,5.0039,2,0.4,0
3.82,2.27,5.0541,3,0.59,0
3.71,2.23,5.2287,2,0.38,0
3.7,2.27,5.3886,2,0.37,0
3.89,2.49,4.0446,1,0.25,0
3.76,2.32,5.4467,2,0.37,0
3.72,2.32,5.3849,2,0.37,0
3.77,2.55,4.9843,1,0.2,0
3.83,3.83,5.0866,2,0.39,1
4.11,2.43,4.7832,2,0.42,0
3.91,2.41,5.9918,2,0.33,0
3.81,2.39,5.7481,2,0.35,0
3.75,2.32,5.605,2,0.36,0
3.93,2.49,4.183,2,0.48,0
3.88,2.58,5.4539,1,0.18,0
2.82,2.54,5.4361,3,0.55,0
3.75,2.6,5.4347,2,0.37,0
3.65,2.32,5.4584,2,0.37,0
4.98,5.01,4.3656,2,0.46,0
3.99,2.51,3.5085,1,0.29,0
3.75,2.34,5.999,2,0.33,0
4.74,4.88,5.5046,2,0.36,0
3.67,2.41,5.4043,2,0.37,0
3.54,2.07,5.6758,2,0.35,0
3.6,2.31,5.4488,2,0.37,0
3.6,2.27,5.2957,3,0.57,0
3.51,2.28,5.3807,2,0.37,0
3.45,2.11,5.4261,2,0.37,0
3.38,2.1,5.4878,2,0.36,0
3.35,2.04,5.4531,2,0.37,0
3.39,2.02,5.3648,2,0.37,0
3.32,2.06,5.3179,2,0.38,0
4.96,5.5,5.3802,1,0.19,0
3.36,2.03,5.4884,2,0.36,0
3.59,2.56,4.7226,1,0.21,0
3.59,2.69,4.9139,2,0.41,0
3.53,2.51,4.9208,2,0.41,0
3.49,2.39,5.1066,2,0.39,0
3.42,2.35,5.1167,2,0.39,0
3.38,2.29,5.1554,2,0.39,0
3.6,2.63,5.2006,2,0.38,0
3.42,2.33,5.0546,4,0.79,0
3.37,2.2,5.1716,5,0.97,0
3.54,2.69,4.8811,3,0.61,0
3.36,2.24,5.0687,2,0.39,0
3.31,2.14,5.2677,2,0.38,0
3.25,2.07,5.3224,2,0.38,0
3.24,2.04,5.3055,2,0.38,0
3.26,2.21,5.2686,2,0.38,0
3.33,2.25,5.2567,2,0.38,0
3.55,2.39,5.0172,2,0.4,0
3.7,2.35,3.4844,1,0.29,0
3.35,2.1,2.741,1,0,0
3.02,2.06,2.3437,1,0.43,0
2.83,1.86,1.8259,1,0,0
2.51,1.73,1.9913,1,0,0
2.34,1.83,2.6556,1,0.38,0
2.14,1.67,1.4714,1,0.68,0
